Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
29 4 2000 12.6371 24.2097 0 3.744166566
30 4 2000 12.71267 23.4325 11.824419 3.742234398
1 5 2000 12.59963 23.25167 6.311306 3.515027171
2 5 2000 13.21877 23.32723 2.7103941 3.671693918
3 5 2000 12.6614 22.3621 1.4552332 3.587637526
4 5 2000 13.53094 23.8329 8.996542 3.918899017
5 5 2000 12.9996 22.90408 8.253614 3.428749582
6 5 2000 13.419 23.85098 3.0598402 3.455269816
7 5 2000 12.8159 24.6659 8.367256 4.050250508
8 5 2000 11.97714 24.54122 11.109345 3.59495076
9 5 2000 13.50063 22.31436 6.660485 3.113227169
10 5 2000 13.05737 22.53506 3.1182663 3.283305685
11 5 2000 13.3876 21.36678 13.5618 3.06694718
12 5 2000 13.83438 19.10198 3.8549685 1.788709305
13 5 2000 14.1387 21.9023 1.4387028 2.8409329
14 5 2000 12.86453 22.37454 6.9395113 3.203149572
15 5 2000 12.1031 24.74304 0 3.88754101
16 5 2000 12.27435 24.2289 2.7899358 3.500205126
17 5 2000 12.3816 23.77206 2.7769961 3.560520713
18 5 2000 11.32455 23.76046 2.376365 3.573609038
19 5 2000 11.87792 23.75088 0 3.64233563
20 5 2000 12.3323 24.861 0 3.940971317
21 5 2000 12.2469 24.62576 0 3.847805989
22 5 2000 10.6561 24.73544 0 3.731540635
23 5 2000 11.55486 24.26412 0 3.575103407
24 5 2000 11.03738 23.99767 0 3.63725514
25 5 2000 12.24313 22.89605 3.4834104 3.473660758
26 5 2000 11.10894 22.08737 7.3541536 3.226887044
27 5 2000 12.68124 23.158 11.783623 3.18762148
28 5 2000 12.23174 21.06558 3.3691225 3.118611387
29 5 2000 12.18313 21.99395 11.306108 3.275691515
30 5 2000 11.9885 21.75942 28.523203 3.255017164
31 5 2000 11.29556 23.59078 0.57160646 3.501869393
1 6 2000 12.21346 24.32052 0 3.570532554
2 6 2000 11.78628 24.0815 0 3.611733067
3 6 2000 11.68063 23.9199 0 3.654457254
4 6 2000 12.1042 22.5449 2.859447 3.350938865
5 6 2000 11.9125 22.30007 1.1083137 3.195019792
6 6 2000 10.9578 22.10055 0.09924464 3.155891158
7 6 2000 12.69595 21.59152 0.13128589 3.011171848
8 6 2000 11.8652 22.36495 0.19393902 3.17373063
9 6 2000 11.75195 22.41982 6.852009 3.140418334
10 6 2000 12.10934 21.80288 12.065536 2.757490673
11 6 2000 12.26922 23.2093 1.7774695 3.229930787
12 6 2000 12.3091 22.0352 0 3.04405181
13 6 2000 12.92294 21.43746 2.038918 2.838478634
14 6 2000 13.37106 21.11105 0 2.890833909
15 6 2000 13.08724 22.8992 0.13077141 3.143495881
16 6 2000 12.44802 23.04855 0.23637988 3.33151472
17 6 2000 11.9979 23.1609 0 3.52290605
18 6 2000 11.63958 23.4006 0 3.526842149
19 6 2000 11.89822 23.39834 0 3.628910821
20 6 2000 12.32696 22.91274 26.6315 3.205557573
21 6 2000 11.70846 22.01003 3.4168642 3.082569624
22 6 2000 12.4302 21.84255 0.8216904 3.068418889
23 6 2000 12.1417 21.11172 20.224611 2.863565275
24 6 2000 12.6973 18.33746 22.533455 1.835307305
25 6 2000 12.23354 19.2246 0.3690099 1.861594387
26 6 2000 11.82797 19.39138 7.50435 2.45679215
27 6 2000 11.33682 20.78774 7.646567 2.543067824
28 6 2000 11.08376 20.45443 3.8186245 2.485447636
29 6 2000 12.00723 20.71307 1.5983449 2.647595565
30 6 2000 11.95107 21.10415 0.08961254 2.899838731
1 7 2000 11.3279 20.55074 0.9277957 2.915779675
2 7 2000 11.59567 20.87808 0 2.953416751
3 7 2000 12.3292 19.39626 6.79534 2.65197129
4 7 2000 11.9078 19.80966 29.269201 2.388458115
5 7 2000 12.45425 21.11508 1.3771021 2.765805848
6 7 2000 10.92056 20.0101 0 2.088485694
7 7 2000 11.0646 21.25265 0 2.657944167
8 7 2000 12.34146 21.136 0 2.7309923
9 7 2000 11.50222 21.37234 3.7511692 2.901665288
10 7 2000 12.02242 18.58715 5.974692 2.409026581
11 7 2000 12.93786 20.59512 0 2.766910608
12 7 2000 13.13784 21.34963 16.673603 2.240442892
13 7 2000 12.1263 21.45486 8.676124 2.350928867
14 7 2000 11.8331 20.57528 2.8103933 2.886750927
15 7 2000 12.06298 20.89102 0.3215546 2.822040358
16 7 2000 12.81057 22.45327 5.807333 2.915651756
17 7 2000 12.42907 21.7469 0 3.253084245
18 7 2000 11.9272 19.84487 0 2.895253385
19 7 2000 12.67568 21.49655 0.08435485 3.061609027
20 7 2000 12.46316 22.36343 3.14914 2.836854941
21 7 2000 12.2601 20.6424 14.116049 2.658468928
22 7 2000 11.4396 19.17263 10.875393 2.188482639
23 7 2000 11.72988 19.9949 12.501029 2.860167727
24 7 2000 12.33743 18.53298 3.558975 2.544703114
25 7 2000 11.4144 21.33712 2.883149 2.875212823
26 7 2000 10.95175 21.198 0.3726429 2.68755118
27 7 2000 11.96 20.13162 2.119557 2.785740366
28 7 2000 10.52746 21.14047 6.0414543 2.685907107
29 7 2000 11.65164 20.3124 0 2.892238612
30 7 2000 11.68014 21.2667 8.753401 3.385788209
31 7 2000 11.4922 22.064 0 3.584814776
1 8 2000 10.4577 20.7356 0 3.206567097
2 8 2000 11.36044 20.9686 3.7587392 3.298991296
3 8 2000 11.1689 21.88357 0 3.332501445
4 8 2000 9.83828 22.8613 0 3.595633151
5 8 2000 9.35696 21.91104 0 3.689987196
6 8 2000 9.88937 21.73354 0 3.253666813
7 8 2000 10.87618 20.1432 0.2024035 2.879746264
8 8 2000 10.59255 21.03323 13.782085 3.180778225
9 8 2000 11.6755 19.5735 17.031006 3.040077874
10 8 2000 11.5455 19.28213 6.0563765 2.811825484
11 8 2000 10.90737 21.28317 0 3.253460585
12 8 2000 11.01998 22.74734 8.241273 3.309667232
13 8 2000 12.13076 21.35607 21.848743 2.985947769
14 8 2000 13.21902 22.02828 27.010664 2.776755716
15 8 2000 12.42953 17.43112 0 1.921806041
16 8 2000 11.90756 21.17727 4.8276343 2.920223698
17 8 2000 11.70156 21.6252 0.5121472 3.070499364
18 8 2000 11.55465 20.5815 17.364582 3.127638176
19 8 2000 10.9567 21.06713 0 2.790587433
20 8 2000 10.9714 22.6004 23.290787 3.529123192
21 8 2000 9.84835 21.82943 3.573447 3.650478358
22 8 2000 9.8787 22.44232 4.3112164 3.692978493
23 8 2000 11.39724 22.34622 0 3.567762828
24 8 2000 11.54727 23.0111 0 3.59369821
25 8 2000 12.73763 20.98464 0 3.172323292
26 8 2000 12.05874 19.918 0 3.230946109
27 8 2000 11.88217 20.71307 0.5949463 3.30407348
28 8 2000 11.89083 20.788 0.7601906 3.023992788
29 8 2000 11.98315 21.6321 2.2314916 2.972386791
30 8 2000 12.39987 21.92397 0.54306746 3.148117714
31 8 2000 12.49508 22.3837 6.810062 3.318030136
1 9 2000 11.7591 22.75158 4.3761888 3.461415707
2 9 2000 11.80792 21.61 1.4451225 3.565873391
3 9 2000 11.97738 22.51946 0 3.660745825
4 9 2000 12.57644 21.98104 0.64513826 3.545722796
5 9 2000 12.01016 22.3545 0.7016842 3.556419251
6 9 2000 11.61996 22.7344 2.4601462 3.692128433
7 9 2000 11.41372 22.8033 4.6793656 3.715051541
8 9 2000 11.7776 21.88314 3.3720677 3.430631895
9 9 2000 11.62734 22.75826 0.5710958 3.73103365
10 9 2000 11.02355 23.111 0 4.104733238
11 9 2000 10.45767 23.2537 0 4.12478947
12 9 2000 11.03494 24.12142 0 4.794000734
13 9 2000 10.6276 24.42532 0 4.744906283
14 9 2000 12.42794 21.07784 0 3.338976118
15 9 2000 11.15353 21.15118 0.10310074 3.071095582
16 9 2000 11.0889 22.08535 0 3.501132144
17 9 2000 10.88888 22.86416 0 3.757796937
18 9 2000 12.60854 22.6976 0 3.860589805
19 9 2000 11.22778 22.98702 3.6409383 3.675139252
20 9 2000 11.52566 21.43344 10.464555 3.505771382
21 9 2000 12.5408 21.71816 27.56213 2.910604143
22 9 2000 12.1216 19.8484 4.614413 2.486007016
23 9 2000 12.53365 21.6448 0 3.117154353
24 9 2000 12.2088 21.31283 0 3.447082463
25 9 2000 11.60815 21.35427 0 3.565034683
26 9 2000 11.67416 21.81045 5.2196403 3.407950193
27 9 2000 11.7174 22.8715 1.6338512 3.467602991
28 9 2000 12.36508 19.3439 2.2331023 2.844051558
29 9 2000 12.58715 20.59936 6.2947884 3.315285326
30 9 2000 12.36886 23.3239 20.191479 3.615079093
1 10 2000 12.76754 22.2381 6.9725575 3.477602125
2 10 2000 12.3312 21.49764 1.8887745 3.407107572
3 10 2000 12.2137 23.34554 0.62257713 4.130662247
4 10 2000 12.05273 22.97384 1.8831848 3.6124554
5 10 2000 10.9883 23.44787 4.137831 3.842165865
6 10 2000 11.4628 23.46615 6.0257764 3.982992977
7 10 2000 10.96023 23.5027 3.0782852 3.833512769
8 10 2000 12.22842 23.93838 0 3.835435568
9 10 2000 11.4155 22.9422 0.07789815 3.653233472
10 10 2000 11.27102 23.1683 0 3.502406307
11 10 2000 12.6703 23.70272 5.9563146 3.906683631
12 10 2000 12.62863 24.57626 1.2311304 4.264074632
13 10 2000 11.9473 22.99258 0 3.906606257
14 10 2000 12.50643 22.2138 1.8291874 3.766931375
15 10 2000 11.5515 22.58926 2.6804943 3.58026709
16 10 2000 13.53207 21.84548 0.4681903 3.661140253
17 10 2000 12.24868 21.84057 5.835817 3.285430882
18 10 2000 12.35507 21.36654 11.0194235 3.540303758
19 10 2000 13.60006 19.0748 7.403786 2.8036052
20 10 2000 13.34542 18.31094 15.459065 2.093514477
21 10 2000 12.9129 18.88058 9.011357 2.406829913
22 10 2000 12.9022 21.48562 15.767751 3.263939956
23 10 2000 11.7669 21.48718 1.1671944 3.361467456
24 10 2000 12.11337 22.1904 2.2639894 3.537417283
25 10 2000 12.535 24.53277 0 4.052152822
26 10 2000 12.8139 24.75442 0 4.297295129
27 10 2000 12.8578 24.63064 0 4.152355987
28 10 2000 11.62106 24.75128 0 4.271794405
29 10 2000 12.31536 23.03228 0 3.955143453
30 10 2000 12.84088 22.69448 6.2125635 3.667017022
31 10 2000 13.20675 21.4455 13.751457 2.999731425
1 11 2000 12.9577 22.88113 16.746696 3.236404812
2 11 2000 13.1644 21.75875 6.6802955 3.360192179
3 11 2000 13.40542 20.8114 13.019442 3.386713611
4 11 2000 12.7167 21.6564 13.353293 3.234439084
5 11 2000 12.98043 24.37338 9.627505 3.937159346
6 11 2000 12.45028 22.1041 0.07446244 3.361963478
7 11 2000 12.78823 21.70724 1.1278919 3.245240804
8 11 2000 12.45516 22.65792 1.0753257 3.602691182
9 11 2000 12.43688 23.84896 0.10739077 4.077285178
10 11 2000 13.3015 23.58453 4.925831 4.116707048
11 11 2000 11.93566 23.16226 0 4.39191222
12 11 2000 11.24673 22.5632 0 3.937345983
13 11 2000 12.81857 22.69113 0 3.906760602
14 11 2000 13.6431 22.8461 0.500144 3.775366389
15 11 2000 13.6696 22.35226 5.0633597 3.620365468
16 11 2000 13.13696 23.74954 6.665293 3.675098124
17 11 2000 13.05023 22.41067 15.006298 3.022065368
18 11 2000 12.8389 20.43035 17.00643 2.804634479
19 11 2000 12.72317 21.48696 5.502376 3.328266736
20 11 2000 13.94094 22.204 4.88784 3.565853571
21 11 2000 12.6625 22.38992 14.72446 3.313688701
22 11 2000 12.9227 19.73806 8.331219 2.664767656
23 11 2000 12.46475 21.83877 2.983305 3.269059566
24 11 2000 12.8313 21.68362 1.9655691 3.235475878
25 11 2000 12.71578 21.98995 0 3.348436813
26 11 2000 12.7225 20.65444 0 3.502672885
27 11 2000 12.14614 23.5814 0 3.98287585
28 11 2000 11.73904 22.8247 3.1278107 3.802730215
29 11 2000 11.7205 23.5549 0 3.666885841
30 11 2000 11.47015 22.2283 0 3.736692268
1 12 2000 11.41216 22.2847 12.541572 3.429299901
2 12 2000 12.64623 22.01 12.526511 3.321377241
3 12 2000 12.95034 22.92794 3.3056293 3.579435782
4 12 2000 12.99716 21.7786 17.954565 3.541028193
5 12 2000 12.1584 22.779 0 3.397274303
6 12 2000 11.66546 22.74108 0.1217792 3.574507667
7 12 2000 12.22372 23.77938 0 3.817169318
8 12 2000 12.43667 23.25836 4.762495 3.7920427
9 12 2000 11.81997 23.22512 0 3.470439403
10 12 2000 12.48437 21.97122 28.03182 3.189604854
11 12 2000 12.42928 21.5777 18.032555 3.007950577
12 12 2000 13.37686 22.9246 5.3502364 3.087401967
13 12 2000 12.62106 22.616 1.2379104 3.41303403
14 12 2000 11.77603 23.07418 0 3.521396742
15 12 2000 11.56066 24.22665 0.6104311 4.004290819
16 12 2000 11.78585 24.17092 0 3.88027228
17 12 2000 12.704 20.20406 0 2.810453465
18 12 2000 11.5845 22.48556 0 3.628441353
19 12 2000 10.51544 23.37026 0 3.794974743
20 12 2000 11.45028 23.61532 0 3.706330784
21 12 2000 13.26718 21.95425 0 3.506255874
22 12 2000 12.98715 23.37875 0 3.907730823
23 12 2000 12.62594 22.233 2.1071606 3.514097118
24 12 2000 12.02126 23.1665 0 3.818082739
25 12 2000 11.54058 24.98004 0 4.246474955
26 12 2000 11.6523 24.53298 0 4.264631811
27 12 2000 12.60833 24.43423 0 4.217165868
28 12 2000 13.15948 24.3883 0.68996024 3.998899764
29 12 2000 12.4021 22.31234 0 3.597449288
30 12 2000 11.2766 22.4189 0 3.743679334
31 12 2000 11.597 23.63537 0 3.780489249
1 1 2001 11.7662 23.60638 0 3.78577183
2 1 2001 11.70513 23.0073 0.38192672 3.66502165
3 1 2001 11.60882 23.9736 3.4447527 3.649325628
4 1 2001 13.01412 22.98123 3.6543128 3.24951789
5 1 2001 13.04598 19.65045 0 2.685048156
6 1 2001 12.89037 19.72494 1.3777324 2.652653564
7 1 2001 11.80166 19.7218 3.2566671 2.914193575
8 1 2001 11.7553 20.07653 0.49457693 2.996708839
9 1 2001 11.79586 21.3826 1.0525844 2.940524407
10 1 2001 11.48284 22.90832 13.163196 3.144912291
11 1 2001 13.2654 21.1603 9.038477 2.657552261
12 1 2001 13.07208 20.95162 16.740088 2.857938881
13 1 2001 13.4208 21.65707 7.8140845 3.288692368
14 1 2001 13.14095 22.77053 1.5251228 3.907094472
15 1 2001 12.29284 22.3596 0 3.787609436
16 1 2001 11.428 23.30718 2.1402986 4.127212658
17 1 2001 11.98406 24.00283 0 4.14609615
18 1 2001 11.46923 23.5114 0.16703591 3.944428711
19 1 2001 11.7223 22.95828 0 3.587896447
20 1 2001 11.75887 23.00106 3.6333513 3.87290676
21 1 2001 12.5245 21.2058 29.729338 3.319129103
22 1 2001 12.51003 20.71374 26.320492 3.242147102
23 1 2001 12.34747 20.69833 13.692588 3.107888575
24 1 2001 11.93835 17.488 14.094132 2.550767182
25 1 2001 11.8688 20.15365 25.939926 3.045736297
26 1 2001 11.78182 18.07882 1.6604388 2.245045716
27 1 2001 11.00952 20.79135 3.8510194 3.550418881
28 1 2001 10.66348 22.42495 1.171962 3.853507179
29 1 2001 12.5098 20.90103 1.6220167 3.087050825
30 1 2001 11.71026 23.10226 5.1564794 3.794258706
31 1 2001 11.27908 23.71273 0 4.126412187
1 2 2001 11.21176 24.46478 0 4.319443214
2 2 2001 10.21 25.12875 0 4.517754777
3 2 2001 10.7337 24.63043 0 4.586334141
4 2 2001 11.12567 23.79012 0 4.189697174
5 2 2001 12.29284 24.4886 0.40955168 4.240258968
6 2 2001 12.18228 22.58636 1.1886 3.662736475
7 2 2001 11.55932 22.25527 5.871263 3.362318173
8 2 2001 12.56912 21.28628 10.011581 3.375834002
9 2 2001 12.345 23.0142 6.776786 3.72630714
10 2 2001 11.99252 24.25833 0 4.150333459
11 2 2001 12.5198 23.4327 0 4.013216165
12 2 2001 12.30557 23.5928 0.48628297 3.944509463
13 2 2001 12.1738 24.09915 6.5280247 4.14546749
14 2 2001 12.59408 24.12185 0 4.479887337
15 2 2001 12.4719 25.8295 0 4.865747921
16 2 2001 12.08126 26.31643 0 5.141251099
17 2 2001 12.82504 25.7109 0 4.750923439
18 2 2001 12.55526 25.23687 0 4.127191562
19 2 2001 12.4175 25.87142 0 4.285436686
20 2 2001 13.29974 25.63998 0 4.402554602
21 2 2001 13.40786 26.3655 0.11546438 4.686049287
22 2 2001 12.89816 25.12783 0.4423194 4.349103712
23 2 2001 11.8699 24.7961 0 4.054596955
24 2 2001 12.58804 26.93737 0 4.644549384
25 2 2001 12.94747 25.57644 0 4.455212557
26 2 2001 13.18112 27.21786 0 5.127675305
27 2 2001 13.351 26.98196 0 5.574591525
28 2 2001 13.97885 26.96078 0 5.987969709
1 3 2001 12.82906 25.70486 0 6.034367142
2 3 2001 10.49447 25.62548 0 5.550643451
3 3 2001 10.92257 27.26333 0 5.050050572
4 3 2001 11.84738 27.44125 0 5.146714521
5 3 2001 13.75457 25.72604 0 4.765821462
6 3 2001 13.67562 20.47985 20.725054 3.10646359
7 3 2001 13.485 22.06954 3.6481535 3.288678636
8 3 2001 13.00027 22.8287 1.7826399 3.164556518
9 3 2001 12.14526 24.25118 0.6042126 4.094303285
10 3 2001 12.18563 24.9673 0 4.041490122
11 3 2001 11.74325 24.10714 0 3.955949322
12 3 2001 11.7308 24.93832 0.61417127 4.254694909
13 3 2001 12.32452 23.37026 14.819223 4.082965919
14 3 2001 11.7205 25.29952 0.41902968 4.325786483
15 3 2001 13.51443 26.00387 13.35738 4.625830354
16 3 2001 12.58203 25.6382 0.80143726 4.646269651
17 3 2001 13.3412 25.33767 6.064795 4.249410745
18 3 2001 12.21505 25.07168 0.045405176 4.339102175
19 3 2001 12.92135 24.43713 4.105797 4.012583446
20 3 2001 11.79455 23.69113 0.7009997 4.222504463
21 3 2001 12.4344 25.58627 0 4.557358743
22 3 2001 13.03707 25.3205 0 4.151993509
23 3 2001 12.772 24.37136 0.2729585 3.966190334
24 3 2001 12.54836 22.49764 9.675078 3.559594254
25 3 2001 13.56082 22.99258 3.9009488 3.479890857
26 3 2001 13.3606 21.54626 6.4219203 2.995525969
27 3 2001 12.89974 20.70748 4.9292455 2.706293553
28 3 2001 12.62194 21.51928 3.339741 3.174307989
29 3 2001 12.4313 21.97836 8.593958 3.474622325
30 3 2001 13.81118 19.81655 10.423117 2.764359332
31 3 2001 13.2819 21.99975 10.929343 3.259753892
1 4 2001 13.14834 21.01095 2.95438 3.181281967
2 4 2001 12.92428 23.5306 6.8875585 3.867772402
3 4 2001 12.9916 24.0106 0 4.074070602
4 4 2001 12.24536 22.95895 7.980286 4.01576585
5 4 2001 12.38937 22.20132 0 3.355159402
6 4 2001 13.34588 21.16012 12.261581 2.9389931
7 4 2001 12.87075 21.05172 25.987604 2.819225499
8 4 2001 13.25002 21.69787 6.3758183 3.187647145
9 4 2001 13.27365 21.46087 25.538572 3.069594776
10 4 2001 13.6491 22.98077 0.23038065 3.057862068
11 4 2001 12.70754 23.22268 0 3.771152442
12 4 2001 12.2701 23.0024 0 3.763381813
13 4 2001 11.66256 23.30697 3.9293218 3.87660411
14 4 2001 11.54507 23.15692 0.8612117 3.98647313
15 4 2001 12.64224 22.88445 0 3.700308922
16 4 2001 12.6984 21.08584 0.0818799 3.450024612
17 4 2001 11.9816 22.43273 0.39020094 3.689573088
18 4 2001 11.76803 23.08157 9.761223 3.988838621
19 4 2001 12.37335 23.41686 6.231533 3.887423688
20 4 2001 12.05718 22.80306 7.2919993 3.42879769
21 4 2001 12.44912 22.05105 2.6528554 3.5247498
22 4 2001 12.99648 20.39645 23.728804 2.614927337
23 4 2001 12.9314 20.05935 3.8229444 2.767731237
24 4 2001 13.24755 22.67507 8.926591 3.606496972
25 4 2001 11.81127 23.66415 7.53487 3.396523293
26 4 2001 13.13653 22.73574 3.105613 3.598600711
27 4 2001 13.62258 21.44906 4.6606526 3.113056271
28 4 2001 13.62014 22.70764 8.540589 3.514467572
29 4 2001 13.2928 22.6528 13.289222 3.200026625
30 4 2001 13.6241 20.71084 4.6094074 2.900560034
1 5 2001 12.90597 22.538 4.4257956 3.270437236
2 5 2001 12.5771 22.29675 7.80333 3.330195407
3 5 2001 13.33987 21.9824 1.9255399 3.293449512
4 5 2001 13.2123 21.9023 8.358676 3.272693177
5 5 2001 13.0819 21.93307 11.797441 3.27304721
6 5 2001 12.79452 22.1946 19.023285 3.365260544
7 5 2001 12.9419 22.76116 8.070976 3.253511976
8 5 2001 12.08773 22.57455 0 3.575167868
9 5 2001 12.3439 22.89114 4.38757 3.909872376
10 5 2001 12.53588 22.5342 7.7266808 3.525746893
11 5 2001 12.69283 23.2305 1.7000831 3.672095042
12 5 2001 13.23483 23.30697 3.6000469 3.570811019
13 5 2001 12.84646 22.28646 1.2559153 3.375804967
14 5 2001 12.9548 20.99288 5.1597733 3.204795263
15 5 2001 12.69128 21.95138 1.0595329 3.201310219
16 5 2001 13.6609 20.71752 2.553837 2.805295912
17 5 2001 13.0886 20.4377 11.3172865 2.921146528
18 5 2001 13.66628 20.87783 2.9368973 2.918805073
19 5 2001 12.45205 21.6214 3.5730917 3.281017559
20 5 2001 12.08215 23.7834 13.351414 3.609792492
21 5 2001 12.56085 21.82498 3.2528467 3.066885814
22 5 2001 12.07635 22.2635 1.985178 3.354492055
23 5 2001 11.628 22.78878 0 3.576584526
24 5 2001 11.35354 22.1946 0 3.32199846
25 5 2001 10.96136 23.6503 0 3.514808676
