Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
11 9 2000 10.65902 22.9549 0 4.335288899
12 9 2000 11.1797 23.27715 0 4.541781427
13 9 2000 10.82394 23.65576 0 4.347945791
14 9 2000 12.10232 20.80193 0 3.453323023
15 9 2000 10.22292 19.9468 1.6827329 2.66483591
16 9 2000 10.56448 21.73672 0 3.379797266
17 9 2000 11.27014 22.0023 0 3.74370248
18 9 2000 12.5506 22.5753 0 3.748731883
19 9 2000 11.71212 22.3801 0.3454495 3.583831796
20 9 2000 11.21508 21.64163 8.163495 3.404759952
21 9 2000 12.35974 22.07665 39.823673 2.890972467
22 9 2000 12.0365 19.1388 2.6563175 2.511362547
23 9 2000 12.6759 21.87634 0.7386142 3.033359695
24 9 2000 12.52328 21.45977 0 3.244640641
25 9 2000 11.65392 21.7583 0 3.54576876
26 9 2000 11.3606 21.93743 0 3.285478977
27 9 2000 11.41757 22.68765 0 3.591016132
28 9 2000 12.28964 17.8742 2.5829167 2.635694793
29 9 2000 12.32543 20.98446 3.0435236 3.037048379
30 9 2000 12.15002 23.0773 0 3.407098921
1 10 2000 13.00338 22.20535 1.1339922 3.390490754
2 10 2000 12.38253 20.94265 0.24345852 2.937531116
3 10 2000 12.1652 23.02892 0 3.631876365
4 10 2000 13.01116 21.9247 17.36912 2.883509619
5 10 2000 12.63735 21.57305 2.0524027 3.201994437
6 10 2000 12.43966 22.22024 1.1701183 3.629644526
7 10 2000 12.307 22.62124 4.026296 3.613127211
8 10 2000 11.91543 22.9796 0.06649817 3.37967855
9 10 2000 12.35958 21.50582 7.441077 3.049657634
10 10 2000 12.62438 20.68102 0 2.741072343
11 10 2000 13.11813 22.40756 1.7899274 3.515639777
12 10 2000 12.5215 23.91042 0.24387121 4.065211895
13 10 2000 11.77554 22.17858 0 3.461215104
14 10 2000 11.63262 21.96652 0.67844695 3.658246437
15 10 2000 12.36083 22.36453 7.789056 3.560149155
16 10 2000 13.33087 21.26483 1.4998221 3.580588479
17 10 2000 13.34863 21.6307 5.418627 3.362482698
18 10 2000 12.8196 21.11303 7.495354 3.238735229
19 10 2000 13.08944 19.24838 6.850212 2.876779361
20 10 2000 13.23058 18.98086 9.276696 2.393734194
21 10 2000 12.80923 18.58737 5.4668565 2.500752071
22 10 2000 12.33557 20.79443 1.8533828 3.076147133
23 10 2000 12.12692 21.0864 9.644079 3.185587188
24 10 2000 13.17718 22.57205 9.401834 3.750182136
25 10 2000 12.36492 23.95266 0 4.507948798
26 10 2000 12.0851 24.35378 0 4.570948693
27 10 2000 12.49224 24.09338 0.03845622 4.370253333
28 10 2000 11.2591 23.77557 0.27487034 4.049841053
29 10 2000 12.2063 23.31802 0 4.087061982
30 10 2000 12.6785 23.04955 0.47532418 3.932117544
31 10 2000 12.73135 21.4651 10.902067 3.113163748
1 11 2000 12.6006 23.12866 11.280272 3.205655993
2 11 2000 13.4347 23.0938 7.4052663 3.64968461
3 11 2000 13.48635 21.32888 6.758091 3.456577623
4 11 2000 13.25094 21.46813 5.3852305 3.472450727
5 11 2000 13.20654 23.33032 0.89242536 3.919474904
6 11 2000 12.55593 21.6389 0.18735832 3.48193884
7 11 2000 12.4719 22.06625 6.6974864 3.389246444
8 11 2000 12.39514 22.29742 0 3.883804321
9 11 2000 12.8154 23.75442 0 4.43789833
10 11 2000 13.77258 23.09753 1.1180038 4.38917685
11 11 2000 12.47082 21.90997 0 4.35291262
12 11 2000 11.62975 21.62933 0 3.824751323
13 11 2000 12.4857 22.13198 0.016626524 3.910596418
14 11 2000 13.34875 23.31774 0 3.915409725
15 11 2000 13.7208 23.09478 5.071182 3.968699289
16 11 2000 13.3414 23.9006 5.99503 3.728077144
17 11 2000 13.94732 21.0913 6.526941 2.683685214
18 11 2000 12.61004 20.6716 14.062852 2.454087779
19 11 2000 12.4241 21.83947 4.8121195 3.311782858
20 11 2000 13.5843 21.9344 0.88872236 3.538846336
21 11 2000 12.14825 23.15188 8.698947 3.478222851
22 11 2000 12.33694 20.11227 3.5822704 2.592720945
23 11 2000 11.8986 22.0284 1.177883 3.354792435
24 11 2000 12.68395 22.207 0.54949826 3.414228554
25 11 2000 12.3503 22.17883 0 3.652170108
26 11 2000 12.32012 20.70574 0 3.684773619
27 11 2000 12.34237 24.47387 0 4.375805921
28 11 2000 12.34268 24.11605 0 3.880046879
29 11 2000 12.25848 23.94143 0 3.662825932
30 11 2000 11.95272 22.91305 0 4.009696584
1 12 2000 11.50472 23.09014 0.16018127 3.595453853
2 12 2000 12.70403 23.13836 6.1379933 3.337273997
3 12 2000 12.3652 23.72433 0.07238211 3.780747151
4 12 2000 12.6767 23.02072 16.020529 3.540793467
5 12 2000 12.94244 24.17205 0 3.686110111
6 12 2000 12.33474 24.54135 0.16973297 3.625443598
7 12 2000 12.61727 24.96407 0 3.942040021
8 12 2000 12.85583 24.7661 0 3.849284843
9 12 2000 12.8875 24.4061 0 3.508658025
10 12 2000 13.43704 22.87686 17.981207 2.876531139
