Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
28 6 2000 12.9238 20.99035 7.975203 2.241484826
29 6 2000 12.80383 20.71996 7.8325667 2.255692565
30 6 2000 12.56136 21.449 1.4230863 2.319992259
1 7 2000 11.22344 21.42913 0 2.75534272
2 7 2000 11.6855 21.77377 0.8145956 2.849316577
3 7 2000 12.42535 20.15615 1.9915541 2.306410823
4 7 2000 13.1379 20.87295 7.894869 2.119068822
5 7 2000 13.60525 21.89922 4.9269595 2.54794415
6 7 2000 11.42697 20.01144 0 1.835537571
7 7 2000 12.33944 22.35494 3.4199417 2.413237913
8 7 2000 13.4415 22.24536 0.3244759 2.508252954
9 7 2000 12.9661 22.29528 0 2.927790053
10 7 2000 13.84557 19.38943 13.734365 2.304507222
11 7 2000 14.0819 20.84036 10.110984 2.274245764
12 7 2000 14.3474 21.44247 21.236048 2.081588036
13 7 2000 14.12423 22.8119 0.48851344 2.471339725
14 7 2000 13.37887 21.81674 0.615769 2.712976574
15 7 2000 13.54537 21.81674 1.1789482 2.930779898
16 7 2000 13.9228 22.8845 0 2.450423112
17 7 2000 13.88918 21.61382 0.5123708 2.684352414
18 7 2000 14.1511 20.80947 0 2.882673408
19 7 2000 14.36117 22.76898 0 2.947508313
20 7 2000 13.6558 23.31692 13.982648 2.598835083
21 7 2000 13.46432 21.60598 7.41748 2.538277254
22 7 2000 13.7358 19.54788 15.021478 2.046557019
23 7 2000 13.58642 19.84554 7.7592807 2.33701511
24 7 2000 13.31814 18.32018 0 2.078342818
25 7 2000 13.22274 20.9931 3.9778416 2.219496492
26 7 2000 11.98464 21.99465 1.458868 2.383231951
27 7 2000 12.1901 20.75973 6.4694624 2.58842071
28 7 2000 11.04995 21.34622 11.887156 2.369664774
29 7 2000 11.82217 19.59634 1.9487774 2.024686717
30 7 2000 12.83578 22.26162 8.649613 2.907822226
31 7 2000 12.45114 22.14382 0.8954456 3.110860578
1 8 2000 11.45742 21.58462 1.6111115 2.889670913
