Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
18 8 2000 19.35424 23.8467 6.802573 4.079254466
19 8 2000 18.33953 24.3647 0 3.837064962
20 8 2000 19.89953 26.01293 2.647158 4.646019683
21 8 2000 20.35204 26.38384 0 4.826586121
22 8 2000 19.79617 26.422 0.048625384 4.971242354
23 8 2000 20.44927 26.12032 0 4.648126767
24 8 2000 20.82375 26.37847 0 4.944187567
25 8 2000 21.15676 24.7811 0 4.356211742
26 8 2000 20.47982 25.70074 5.494754 4.65395091
27 8 2000 20.04794 25.225 0.30429286 4.505906569
28 8 2000 20.04675 25.5653 0.22234862 4.480954801
29 8 2000 20.32308 26.29476 0 4.450919196
30 8 2000 21.2787 25.5349 2.5461433 4.38614281
31 8 2000 21.36077 25.81146 2.9866946 4.370322604
1 9 2000 21.09677 26.947 2.7776082 4.684775792
2 9 2000 21.42883 26.6303 2.5098412 5.037398275
3 9 2000 21.22778 27.16836 0.8167481 5.055125881
4 9 2000 21.52282 27.02398 1.2155641 5.196273333
5 9 2000 21.18267 25.37277 0.9337716 4.500051518
6 9 2000 21.0449 26.63125 1.7028879 4.929024041
7 9 2000 21.1093 27.12762 0 5.200015721
8 9 2000 20.8333 27.2241 6.417381 5.11094031
9 9 2000 21.4984 26.91018 0 5.014883126
10 9 2000 20.69354 26.1072 0 4.961400946
11 9 2000 20.57855 26.8098 0 5.184996523
12 9 2000 20.68112 28.21386 0 5.97817052
13 9 2000 19.84417 28.1848 0 6.217736217
14 9 2000 20.61178 26.32708 0 4.905408786
15 9 2000 20.4859 25.3574 1.4863923 4.407761472
16 9 2000 20.19372 26.75176 0.12198909 5.056223999
17 9 2000 20.72054 26.97726 0 4.980965588
18 9 2000 21.57888 25.7291 3.1236675 4.562742496
19 9 2000 20.91613 26.2131 2.6869314 4.809319628
20 9 2000 21.00445 26.5602 3.8844318 4.803499143
21 9 2000 20.07202 24.27136 7.5967445 3.604885923
22 9 2000 20.27236 24.10922 7.31116 4.055353959
23 9 2000 20.77035 25.94903 0.6692459 4.680341405
24 9 2000 20.92617 26.1547 3.9770947 4.325206682
25 9 2000 20.61212 26.37002 0.8152162 4.615331793
26 9 2000 21.0789 26.61538 8.679821 4.801496179
27 9 2000 20.78695 26.8591 16.321754 4.98746112
28 9 2000 20.49603 24.96252 15.464149 4.344270268
29 9 2000 20.39083 25.15356 3.4163244 4.581487851
30 9 2000 20.16836 26.00826 9.838687 4.529774203
1 10 2000 20.93905 25.38873 5.355973 4.399653672
2 10 2000 20.66842 25.74157 4.814623 4.620752172
3 10 2000 19.79662 27.03378 3.3680823 5.011323056
