Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
28 1 2001 12.35568 26.16958 0 4.201759096
29 1 2001 13.83474 24.17806 0 3.444207835
30 1 2001 14.57662 26.4568 0.404702 3.955917416
31 1 2001 13.54144 26.97262 0 4.299239278
1 2 2001 13.89437 27.67333 0 4.588507569
2 2 2001 13.00747 28.1571 0 4.751619744
3 2 2001 12.12454 28.59936 0 4.89365042
4 2 2001 13.92797 27.28884 1.8245085 4.419581698
5 2 2001 15.01055 28.06133 0.116205566 4.540864706
6 2 2001 14.78744 26.0031 10.961081 3.575222705
7 2 2001 14.82104 25.36193 2.0530987 3.326097557
8 2 2001 14.75137 23.45242 4.66137 3.280957
9 2 2001 14.02218 25.921 6.8150787 3.730738263
10 2 2001 13.04983 27.73342 0 4.232709518
11 2 2001 14.23284 26.71047 4.897282 4.042037535
12 2 2001 13.64437 26.63342 6.3182917 3.925828695
13 2 2001 15.0872 27.22097 0 3.894972993
14 2 2001 15.19692 27.25268 1.7594461 4.219500187
15 2 2001 14.40237 29.28442 0 4.77551525
16 2 2001 13.9745 30.1661 0 5.232236203
17 2 2001 14.13253 29.79333 0 5.182832539
18 2 2001 14.2605 28.9888 0 4.631524564
19 2 2001 15.36508 29.27963 0 4.72557918
20 2 2001 15.80648 28.8431 0.40585756 4.659274509
21 2 2001 15.33346 28.40743 0.026626898 4.551858141
22 2 2001 17.1705 27.5349 0.4181842 4.245250897
23 2 2001 15.53927 27.11248 0.060850497 4.043158929
24 2 2001 15.07742 29.15038 0.76522714 4.499452036
25 2 2001 14.93783 29.65426 0 4.779233098
26 2 2001 15.501 30.80694 0 5.378746523
27 2 2001 15.218 30.9468 0 5.636666457
28 2 2001 16.74743 31.08502 0 6.083330522
1 3 2001 15.81097 30.1614 0 6.12869899
2 3 2001 14.02175 29.91555 0 5.975688433
3 3 2001 12.5354 31.41723 0 5.613240854
4 3 2001 13.42678 30.84023 0 5.391919418
5 3 2001 15.8649 29.1192 0.38970074 5.031009408
6 3 2001 15.7847 23.1905 28.749138 3.190861973
7 3 2001 16.59442 24.6243 14.960531 3.08658867
8 3 2001 16.29025 26.24487 7.5297914 3.469506643
9 3 2001 15.1284 26.12032 6.317837 3.705558137
10 3 2001 15.37405 28.0528 0 4.192412235
11 3 2001 14.19833 27.67394 3.0251994 4.130010861
12 3 2001 14.6342 28.40786 0.06281711 4.495481584
13 3 2001 15.06082 26.2119 11.420403 4.109714975
14 3 2001 14.12124 29.02032 0 4.509789536
15 3 2001 15.65338 28.78408 10.212157 4.441627765
16 3 2001 14.90447 28.7002 0 4.756358933
17 3 2001 15.46084 28.27755 8.736778 4.362769428
18 3 2001 14.90948 28.0264 3.0177855 4.597253113
19 3 2001 16.31906 27.69012 8.908775 4.253432834
20 3 2001 14.47338 27.6682 2.6095989 4.255836596
21 3 2001 14.57726 29.73324 1.3056407 4.8568461
22 3 2001 14.66134 28.88992 0 4.455463965
23 3 2001 16.10793 27.74685 2.3025253 4.221701264
24 3 2001 15.54553 25.35577 7.679484 3.330360477
25 3 2001 15.49432 24.99145 5.9664955 3.292610275
26 3 2001 15.74444 24.98718 12.339232 3.470714394
27 3 2001 15.54772 22.5215 1.9853626 2.415618921
28 3 2001 15.27862 25.2659 6.395239 3.464207832
29 3 2001 16.46246 24.03134 3.3371062 2.930583936
30 3 2001 16.16824 21.30667 12.022932 2.691170758
31 3 2001 15.92437 25.0364 10.717084 3.366496224
1 4 2001 15.8022 24.08346 5.4658356 3.29104007
2 4 2001 14.48058 26.1392 8.131933 3.852786049
3 4 2001 15.0483 27.73205 8.02602 4.238518758
4 4 2001 15.32345 25.2621 8.560155 3.719926738
5 4 2001 16.37216 24.47158 5.9907517 3.52315552
6 4 2001 16.46475 22.94906 9.315962 2.652995286
7 4 2001 15.73214 22.44485 20.156649 2.407338637
8 4 2001 15.83047 23.2968 10.680514 2.869831726
9 4 2001 15.7268 24.4597 7.06993 3.21496383
10 4 2001 15.8217 25.45175 1.4782081 3.338278207
11 4 2001 14.7012 26.98983 0 4.079376243
12 4 2001 14.9515 26.51617 0.8392636 3.905947274
